NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS;;;;;;
35998;11443;72350;CC;27/03/20;50;;;;;;
35999;11528;79963;CC;27/03/20;98;;;;;;
36000;10264;78375;CC;26/03/20;55;;;;;;
36001;10272;80684;CC;26/03/20;42;;;;;;
36002;10317;79258;CC;26/03/20;46;;;;;;
36003;10351;80505;CC;26/03/20;43;;;;;;
36004;10437;80253;CC;26/03/20;94;;;;;;
36005;10577;77770;CC;26/03/20;87;;;;;;
36006;10588;78144;CC;26/03/20;105;;;;;;
36007;10718;80998;CC;26/03/20;41;;;;;;
36008;10722;74752;CC;26/03/20;67;;;;;;
36009;10902;80304;CC;26/03/20;95;;;;;;
36010;10931;79402;CC;26/03/20;105;;;;;;
36011;10935;79668;CC;26/03/20;112;;;;;;
36012;10936;72850;TI;26/03/20;97;;;;;;
36013;10967;74859;TI;26/03/20;77;;;;;;
36014;10996;76836;CC;26/03/20;54;;;;;;
36015;11059;82039;CC;26/03/20;32;;;;;;
36016;11085;78500;CC;26/03/20;95;;;;;;
36017;11112;81326;CC;26/03/20;58;;;;;;
36018;11119;74484;CC;26/03/20;65;;;;;;
36019;11140;74422;CC;26/03/20;71;;;;;;
36020;11143;78900;CC;26/03/20;44;;;;;;
36021;11156;76004;CC;26/03/20;108;;;;;;
36022;11172;75136;CC;26/03/20;53;;;;;;
36023;11228;75091;CC;26/03/20;88;;;;;;
36024;11251;80102;CC;26/03/20;80;;;;;;
36025;11515;77353;CC;26/03/20;68;;;;;;
36026;10277;74223;CC;25/03/20;39;;;;;;
36027;10318;75985;CC;25/03/20;37;;;;;;
36028;10326;74208;CC;25/03/20;37;;;;;;
36029;10358;73564;CC;25/03/20;42;;;;;;
36030;10417;80533;CC;25/03/20;112;;;;;;
36031;10460;81627;CC;25/03/20;58;;;;;;
36032;10467;74329;CC;25/03/20;108;;;;;;
36033;10494;81207;CC;25/03/20;90;;;;;;
36034;10528;73295;CC;25/03/20;39;;;;;;
36035;10529;77807;CC;25/03/20;63;;;;;;
36036;10583;79250;CC;25/03/20;79;;;;;;
36037;10640;81087;CC;25/03/20;89;;;;;;
36038;10694;74777;CC;25/03/20;38;;;;;;
36039;10711;81058;CC;25/03/20;63;;;;;;
36040;10854;76847;CC;25/03/20;42;;;;;;
36041;10864;73883;CC;25/03/20;109;;;;;;
36042;11060;72537;CC;25/03/20;69;;;;;;
36043;11080;79235;CC;25/03/20;115;;;;;;
36044;11213;75173;CC;25/03/20;99;;;;;;
36045;11246;76444;CC;25/03/20;111;;;;;;
36046;11331;79672;CC;25/03/20;83;;;;;;
36047;11358;76355;CC;25/03/20;94;;;;;;
36048;11454;72733;CC;25/03/20;67;;;;;;
36049;11554;74090;CC;25/03/20;51;;;;;;
36050;10288;80056;CC;24/03/20;39;;;;;;
36051;10302;75009;CC;24/03/20;37;;;;;;
36052;10338;78265;CC;24/03/20;33;;;;;;
36053;10347;74805;CC;24/03/20;35;;;;;;
36054;10352;76124;CC;24/03/20;38;;;;;;
36055;10433;76629;CC;24/03/20;50;;;;;;
36056;10436;79460;CC;24/03/20;108;;;;;;
36057;10470;81507;CC;24/03/20;91;;;;;;
36058;10579;78344;CC;24/03/20;55;;;;;;
36059;10629;73745;CC;24/03/20;112;;;;;;
36060;10668;75067;CC;24/03/20;50;;;;;;
36061;10689;81306;CC;24/03/20;34;;;;;;
36062;10725;74232;CC;24/03/20;39;;;;;;
36063;10732;72386;CC;24/03/20;86;;;;;;
36064;10789;76160;CC;24/03/20;31;;;;;;
36065;10834;78805;CC;24/03/20;56;;;;;;
36066;10953;79351;CC;24/03/20;85;;;;;;
36067;10991;77141;CC;24/03/20;99;;;;;;
36068;11016;78611;CC;24/03/20;71;;;;;;
36069;11066;81370;CC;24/03/20;103;;;;;;
36070;11137;78886;CC;24/03/20;32;;;;;;
36071;11161;72217;CC;24/03/20;78;;;;;;
36072;11173;73313;CC;24/03/20;87;;;;;;
36073;11299;72624;CC;24/03/20;120;;;;;;
36074;11301;79010;CC;24/03/20;108;;;;;;
36075;11304;80574;CC;24/03/20;106;;;;;;
36076;11337;76535;TI;24/03/20;118;;;;;;
36077;11465;80343;CC;24/03/20;60;;;;;;
36078;11535;80036;CC;24/03/20;86;;;;;;
36079;10301;78466;CC;23/03/20;55;;;;;;
36080;10404;76025;CC;23/03/20;104;;;;;;
36081;10475;80546;CC;23/03/20;64;;;;;;
36082;10507;76327;CC;23/03/20;76;;;;;;
36083;10608;79513;CC;23/03/20;48;;;;;;
36084;10660;76395;CC;23/03/20;54;;;;;;
36085;10719;82061;CC;23/03/20;58;;;;;;
36086;10721;73496;CC;23/03/20;36;;;;;;
36087;10750;80519;CC;23/03/20;39;;;;;;
36088;10965;79236;CC;23/03/20;79;;;;;;
36089;11012;72974;CC;23/03/20;79;;;;;;
36090;11014;81463;CC;23/03/20;86;;;;;;
36091;11084;79792;CC;23/03/20;59;;;;;;
36092;11145;80716;CC;23/03/20;112;;;;;;
36093;11151;79277;CC;23/03/20;69;;;;;;
36094;11212;73558;CC;23/03/20;96;;;;;;
36095;11261;80986;CC;23/03/20;114;;;;;;
36096;11283;77888;CC;23/03/20;113;;;;;;
36097;11336;74194;CC;23/03/20;40;;;;;;
36098;11440;77367;CC;23/03/20;110;;;;;;
36099;11455;73885;TI;23/03/20;56;;;;;;
36100;11462;73224;CC;23/03/20;52;;;;;;
36101;11481;77970;CC;23/03/20;62;;;;;;
36102;10303;78868;CC;22/03/20;55;;;;;;
36103;10340;75708;CC;22/03/20;33;;;;;;
36104;10411;79955;CC;22/03/20;77;;;;;;
36105;10493;79312;CC;22/03/20;73;;;;;;
36106;10597;76518;CC;22/03/20;110;;;;;;
36107;10714;79519;CC;22/03/20;37;;;;;;
36108;10716;73749;TI;22/03/20;39;;;;;;
36109;10835;78358;CC;22/03/20;59;;;;;;
36110;10867;74791;CC;22/03/20;71;;;;;;
36111;10869;75415;CC;22/03/20;114;;;;;;
36112;10903;78767;CC;22/03/20;118;;;;;;
36113;11055;73247;CC;22/03/20;35;;;;;;
36114;11071;78583;CC;22/03/20;64;;;;;;
36115;11218;77203;CC;22/03/20;38;;;;;;
36116;11245;75397;CC;22/03/20;109;;;;;;
36117;11263;76734;CC;22/03/20;86;;;;;;
36118;11344;73246;CC;22/03/20;58;;;;;;
36119;11407;75038;CC;22/03/20;107;;;;;;
36120;11419;81859;CC;22/03/20;110;;;;;;
36121;11533;74701;CC;22/03/20;59;;;;;;
36122;11536;79030;CC;22/03/20;50;;;;;;
36123;10322;77192;CC;21/03/20;50;;;;;;
36124;10361;73279;CC;21/03/20;54;;;;;;
36125;10441;72409;CC;21/03/20;35;;;;;;
36126;10508;72802;CC;21/03/20;64;;;;;;
36127;10574;76090;CC;21/03/20;66;;;;;;
36128;10685;77880;CC;21/03/20;89;;;;;;
36129;10688;77843;CC;21/03/20;90;;;;;;
36130;10762;74196;CC;21/03/20;65;;;;;;
36131;10773;78019;CC;21/03/20;91;;;;;;
36132;10882;72162;CC;21/03/20;107;;;;;;
36133;10944;72271;CC;21/03/20;110;;;;;;
36134;10969;75498;CC;21/03/20;68;;;;;;
36135;10989;81468;CC;21/03/20;64;;;;;;
36136;11069;81442;CC;21/03/20;55;;;;;;
36137;11133;80718;CC;21/03/20;107;;;;;;
36138;11134;73960;CC;21/03/20;99;;;;;;
36139;11155;76597;CC;21/03/20;42;;;;;;
36140;11258;74410;CC;21/03/20;80;;;;;;
36141;11409;78818;CC;21/03/20;73;;;;;;
36142;11501;82015;CC;21/03/20;34;;;;;;
36143;11510;75015;CC;21/03/20;66;;;;;;
36144;11552;81281;CC;21/03/20;109;;;;;;
36145;10306;76364;CC;20/03/20;49;;;;;;
36146;10349;80900;CC;20/03/20;57;;;;;;
36147;10368;72301;CC;20/03/20;62;;;;;;
36148;10424;72535;CC;20/03/20;68;;;;;;
36149;10491;80701;CC;20/03/20;60;;;;;;
36150;10542;78329;CC;20/03/20;32;;;;;;
36151;10670;78398;CC;20/03/20;32;;;;;;
36152;10680;79670;CC;20/03/20;118;;;;;;
36153;10683;75251;CC;20/03/20;60;;;;;;
36154;10704;76534;CC;20/03/20;77;;;;;;
36155;10736;72303;CC;20/03/20;51;;;;;;
36156;10752;76639;CC;20/03/20;71;;;;;;
36157;10786;72883;CC;20/03/20;108;;;;;;
36158;10788;74890;CC;20/03/20;69;;;;;;
36159;10795;74353;CC;20/03/20;109;;;;;;
36160;10881;78397;CC;20/03/20;57;;;;;;
36161;10912;72240;CC;20/03/20;97;;;;;;
36162;10963;74382;TI;20/03/20;73;;;;;;
36163;10976;73664;CC;20/03/20;66;;;;;;
36164;10993;81455;CC;20/03/20;106;;;;;;
36165;11004;78857;CC;20/03/20;75;;;;;;
36166;11032;74247;CC;20/03/20;36;;;;;;
36167;11072;81380;CC;20/03/20;84;;;;;;
36168;11093;79716;CC;20/03/20;45;;;;;;
36169;11209;77667;CC;20/03/20;40;;;;;;
36170;11401;75948;CC;20/03/20;74;;;;;;
36171;11442;73817;CC;20/03/20;106;;;;;;
36172;11466;80774;CC;20/03/20;55;;;;;;
36173;11496;81453;CC;20/03/20;61;;;;;;
36174;11529;75010;CC;20/03/20;97;;;;;;
36175;11543;73009;CC;20/03/20;54;;;;;;
36176;11558;77810;CC;20/03/20;80;;;;;;
36177;10390;75753;CC;19/03/20;98;;;;;;
36178;10477;80087;CC;19/03/20;78;;;;;;
36179;10501;75935;CC;19/03/20;33;;;;;;
36180;10532;77909;CC;19/03/20;103;;;;;;
36181;10566;74674;CC;19/03/20;87;;;;;;
36182;10634;79169;CC;19/03/20;43;;;;;;
36183;10637;79487;CC;19/03/20;94;;;;;;
36184;10664;75259;CC;19/03/20;68;;;;;;
36185;10910;75405;CC;19/03/20;79;;;;;;
36186;10995;73704;CC;19/03/20;78;;;;;;
36187;11114;74922;CC;19/03/20;83;;;;;;
36188;11149;81810;CC;19/03/20;33;;;;;;
36189;11168;72951;CC;19/03/20;118;;;;;;
36190;11288;78960;CC;19/03/20;63;;;;;;
36191;11340;79344;CC;19/03/20;80;;;;;;
36192;11362;75636;CC;19/03/20;64;;;;;;
36193;11452;72490;CC;19/03/20;105;;;;;;
36194;11486;74463;CC;19/03/20;117;;;;;;
36195;11498;81724;CC;19/03/20;84;;;;;;
36196;10287;75872;CC;18/03/20;31;;;;;;
36197;10295;80898;CC;18/03/20;45;;;;;;
36198;10298;73211;CC;18/03/20;31;;;;;;
36199;10337;80330;CC;18/03/20;57;;;;;;
36200;10339;82084;CC;18/03/20;37;;;;;;
36201;10413;80823;CC;18/03/20;65;;;;;;
36202;10453;81835;CC;18/03/20;41;;;;;;
36203;10492;78106;CC;18/03/20;45;;;;;;
36204;10558;74632;CC;18/03/20;80;;;;;;
36205;10650;79034;CC;18/03/20;96;;;;;;
36206;10712;72709;CC;18/03/20;116;;;;;;
36207;10930;75911;CC;18/03/20;36;;;;;;
36208;10978;76341;CC;18/03/20;99;;;;;;
36209;11000;72391;CC;18/03/20;38;;;;;;
36210;11110;81477;CC;18/03/20;119;;;;;;
36211;11124;79623;CC;18/03/20;91;;;;;;
36212;11203;80869;CC;18/03/20;65;;;;;;
36213;11226;81504;CC;18/03/20;111;;;;;;
36214;11317;76664;CC;18/03/20;31;;;;;;
36215;11464;73511;CC;18/03/20;69;;;;;;
36216;11468;73007;CC;18/03/20;47;;;;;;
36217;10350;77259;TI;17/03/20;49;;;;;;
36218;10355;75721;CC;17/03/20;52;;;;;;
36219;10359;79331;CC;17/03/20;45;;;;;;
36220;10372;72993;CC;17/03/20;74;;;;;;
36221;10375;80360;CC;17/03/20;94;;;;;;
36222;10385;76522;CC;17/03/20;76;;;;;;
36223;10407;80614;CC;17/03/20;92;;;;;;
36224;10438;72945;CC;17/03/20;92;;;;;;
36225;10461;79820;CC;17/03/20;113;;;;;;
36226;10505;81010;CC;17/03/20;53;;;;;;
36227;10564;75283;CC;17/03/20;111;;;;;;
36228;10632;82020;CC;17/03/20;99;;;;;;
36229;10647;74362;TI;17/03/20;119;;;;;;
36230;10690;78996;TI;17/03/20;105;;;;;;
36231;10800;78231;CC;17/03/20;73;;;;;;
36232;10858;76728;CC;17/03/20;101;;;;;;
36233;10889;76822;CC;17/03/20;106;;;;;;
36234;11073;76972;CC;17/03/20;48;;;;;;
36235;11087;77617;CC;17/03/20;109;;;;;;
36236;11090;77140;CC;17/03/20;33;;;;;;
36237;11099;80637;CC;17/03/20;116;;;;;;
36238;11292;76635;CC;17/03/20;94;;;;;;
36239;11306;75482;CC;17/03/20;58;;;;;;
36240;11390;72171;CC;17/03/20;73;;;;;;
36241;11405;78027;CC;17/03/20;59;;;;;;
36242;11549;81099;CC;17/03/20;118;;;;;;
36243;10327;75607;CC;16/03/20;43;;;;;;
36244;10374;72721;CC;16/03/20;49;;;;;;
36245;10398;81499;TI;16/03/20;78;;;;;;
36246;10414;77362;CC;16/03/20;95;;;;;;
36247;10426;77089;CC;16/03/20;114;;;;;;
36248;10428;81438;CC;16/03/20;33;;;;;;
36249;10624;80173;CC;16/03/20;111;;;;;;
36250;10666;73442;CC;16/03/20;69;;;;;;
36251;10703;73251;CC;16/03/20;108;;;;;;
36252;10734;76507;CC;16/03/20;62;;;;;;
36253;10743;77530;CC;16/03/20;63;;;;;;
36254;10761;74077;CC;16/03/20;97;;;;;;
36255;10807;75536;CC;16/03/20;88;;;;;;
36256;10809;79527;CC;16/03/20;110;;;;;;
36257;10885;76073;CC;16/03/20;40;;;;;;
36258;10962;75929;CC;16/03/20;83;;;;;;
36259;10968;75027;CC;16/03/20;108;;;;;;
36260;11021;81378;CC;16/03/20;80;;;;;;
36261;11076;73594;TI;16/03/20;70;;;;;;
36262;11175;78514;CC;16/03/20;105;;;;;;
36263;11179;81911;CC;16/03/20;52;;;;;;
36264;11198;76343;CC;16/03/20;33;;;;;;
36265;11248;75502;CC;16/03/20;65;;;;;;
36266;11352;72787;CC;16/03/20;97;;;;;;
36267;11385;80032;CC;16/03/20;40;;;;;;
36268;11493;76226;TI;16/03/20;35;;;;;;
36269;10360;80506;CC;15/03/20;39;;;;;;
36270;10378;80865;CC;15/03/20;60;;;;;;
36271;10440;81152;CC;15/03/20;40;;;;;;
36272;10465;81679;CC;15/03/20;41;;;;;;
36273;10473;75043;CC;15/03/20;85;;;;;;
36274;10695;81812;CC;15/03/20;61;;;;;;
36275;10766;74834;CC;15/03/20;92;;;;;;
36276;10778;78965;CC;15/03/20;57;;;;;;
36277;10855;74299;CC;15/03/20;59;;;;;;
36278;10898;77318;CC;15/03/20;57;;;;;;
36279;10908;76934;CC;15/03/20;45;;;;;;
36280;10922;77113;CC;15/03/20;98;;;;;;
36281;10924;74429;CC;15/03/20;80;;;;;;
36282;10941;74756;CC;15/03/20;115;;;;;;
36283;10951;78825;CC;15/03/20;113;;;;;;
36284;10959;78390;CC;15/03/20;97;;;;;;
36285;11052;76735;CC;15/03/20;104;;;;;;
36286;11063;78548;CC;15/03/20;63;;;;;;
36287;11118;79841;CC;15/03/20;85;;;;;;
36288;11142;73956;CC;15/03/20;77;;;;;;
36289;11294;76687;CC;15/03/20;115;;;;;;
36290;11321;77963;CC;15/03/20;98;;;;;;
36291;11378;76984;CC;15/03/20;110;;;;;;
36292;11438;79621;CC;15/03/20;83;;;;;;
36293;11453;79762;CC;15/03/20;59;;;;;;
36294;11514;78341;CC;15/03/20;38;;;;;;
36295;11519;77268;CC;15/03/20;86;;;;;;
36296;10362;74502;CC;14/03/20;76;;;;;;
36297;10373;78707;CC;14/03/20;77;;;;;;
36298;10408;80282;CC;14/03/20;89;;;;;;
36299;10409;78034;CC;14/03/20;52;;;;;;
36300;10497;73769;CC;14/03/20;60;;;;;;
36301;10517;74932;CC;14/03/20;73;;;;;;
36302;10547;80286;CC;14/03/20;106;;;;;;
36303;10552;79669;CC;14/03/20;97;;;;;;
36304;10568;73034;CC;14/03/20;109;;;;;;
36305;10636;81024;CC;14/03/20;103;;;;;;
36306;10663;75338;CC;14/03/20;38;;;;;;
36307;10676;74535;CC;14/03/20;90;;;;;;
36308;10775;73401;CC;14/03/20;51;;;;;;
36309;10870;73895;CC;14/03/20;44;;;;;;
36310;10954;75078;CC;14/03/20;80;;;;;;
36311;11005;79370;CC;14/03/20;36;;;;;;
36312;11113;72524;CC;14/03/20;49;;;;;;
36313;11144;78687;CC;14/03/20;97;;;;;;
36314;11162;75984;CC;14/03/20;39;;;;;;
36315;11355;75167;CC;14/03/20;101;;;;;;
36316;11357;76760;CC;14/03/20;100;;;;;;
36317;11366;79993;CC;14/03/20;43;;;;;;
36318;11371;76283;CC;14/03/20;109;;;;;;
36319;11420;79464;CC;14/03/20;43;;;;;;
36320;11476;77235;CC;14/03/20;51;;;;;;
36321;11479;75330;CC;14/03/20;34;;;;;;
36322;11551;77858;CC;14/03/20;70;;;;;;
36323;10299;72557;CC;13/03/20;41;;;;;;
36324;10422;74739;CC;13/03/20;102;;;;;;
36325;10474;76274;CC;13/03/20;110;;;;;;
36326;10559;76994;CC;13/03/20;40;;;;;;
36327;10603;73039;CC;13/03/20;110;;;;;;
36328;10613;78670;CC;13/03/20;110;;;;;;
36329;10645;78690;CC;13/03/20;84;;;;;;
36330;10651;79983;CC;13/03/20;66;;;;;;
36331;10667;73517;CC;13/03/20;81;;;;;;
36332;10863;73231;CC;13/03/20;31;;;;;;
36333;10934;80757;CC;13/03/20;43;;;;;;
36334;10982;81065;CC;13/03/20;103;;;;;;
36335;11024;74602;CC;13/03/20;82;;;;;;
36336;11043;77897;CC;13/03/20;61;;;;;;
36337;11079;75641;CC;13/03/20;70;;;;;;
36338;11193;77564;CC;13/03/20;78;;;;;;
36339;11236;76938;CC;13/03/20;33;;;;;;
36340;11307;81814;CC;13/03/20;81;;;;;;
36341;11326;75548;CC;13/03/20;40;;;;;;
36342;11359;81198;CC;13/03/20;71;;;;;;
36343;11383;81461;CC;13/03/20;67;;;;;;
36344;11397;73398;CC;13/03/20;103;;;;;;
36345;11477;79753;CC;13/03/20;57;;;;;;
36346;11530;80295;CC;13/03/20;111;;;;;;
36347;11547;73857;CC;13/03/20;66;;;;;;
36348;10279;77561;CC;12/03/20;42;;;;;;
36349;10384;78111;CC;12/03/20;45;;;;;;
36350;10396;76833;CC;12/03/20;111;;;;;;
36351;10515;80520;CC;12/03/20;118;;;;;;
36352;10534;81005;CC;12/03/20;47;;;;;;
36353;10589;77198;CC;12/03/20;46;;;;;;
36354;10630;79060;CC;12/03/20;31;;;;;;
36355;10665;76024;CC;12/03/20;108;;;;;;
36356;10737;77142;CC;12/03/20;90;;;;;;
36357;10780;77487;CC;12/03/20;45;;;;;;
36358;10791;77513;CC;12/03/20;54;;;;;;
36359;10826;80918;CC;12/03/20;78;;;;;;
36360;10958;73205;CC;12/03/20;69;;;;;;
36361;11003;79950;CC;12/03/20;120;;;;;;
36362;11160;79628;CC;12/03/20;113;;;;;;
36363;11188;75956;CC;12/03/20;63;;;;;;
36364;11249;76008;CC;12/03/20;72;;;;;;
36365;11267;77109;CC;12/03/20;43;;;;;;
36366;11303;72605;CC;12/03/20;112;;;;;;
36367;11313;72211;CC;12/03/20;73;;;;;;
36368;11350;72478;CC;12/03/20;87;;;;;;
36369;11408;76092;CC;12/03/20;53;;;;;;
36370;11457;72632;CC;12/03/20;45;;;;;;
36371;10332;73196;CC;11/03/20;33;;;;;;
36372;10481;76901;CC;11/03/20;104;;;;;;
36373;10502;73132;CC;11/03/20;105;;;;;;
36374;10530;80356;CC;11/03/20;75;;;;;;
36375;10548;73408;CC;11/03/20;57;;;;;;
36376;10709;80592;CC;11/03/20;110;;;;;;
36377;10798;73135;CC;11/03/20;56;;;;;;
36378;10853;81971;CC;11/03/20;31;;;;;;
36379;11054;82031;CC;11/03/20;43;;;;;;
36380;11096;80903;CC;11/03/20;62;;;;;;
36381;11128;78076;CC;11/03/20;60;;;;;;
36382;11216;78126;CC;11/03/20;112;;;;;;
36383;11296;79591;CC;11/03/20;43;;;;;;
36384;11430;77624;CC;11/03/20;74;;;;;;
36385;11435;77486;CC;11/03/20;61;;;;;;
36386;11505;81022;CC;11/03/20;70;;;;;;
36387;10283;80149;CC;10/03/20;53;;;;;;
36388;10304;80855;CC;10/03/20;50;;;;;;
36389;10320;78725;CC;10/03/20;59;;;;;;
36390;10343;73786;CC;10/03/20;57;;;;;;
36391;10363;72585;CC;10/03/20;90;;;;;;
36392;10486;73836;CC;10/03/20;56;;;;;;
36393;10506;78352;CC;10/03/20;81;;;;;;
36394;10540;76515;CC;10/03/20;39;;;;;;
36395;10562;72378;CC;10/03/20;32;;;;;;
36396;10576;78143;CC;10/03/20;86;;;;;;
36397;10620;77554;CC;10/03/20;81;;;;;;
36398;10626;77218;CC;10/03/20;41;;;;;;
36399;10641;75868;CC;10/03/20;39;;;;;;
36400;10659;81622;CC;10/03/20;76;;;;;;
36401;10726;72946;CC;10/03/20;97;;;;;;
36402;10787;76968;CC;10/03/20;110;;;;;;
36403;10814;76465;CC;10/03/20;108;;;;;;
36404;10852;75077;CC;10/03/20;61;;;;;;
36405;10856;74694;CC;10/03/20;67;;;;;;
36406;10938;79483;CC;10/03/20;93;;;;;;
36407;10964;76562;CC;10/03/20;64;;;;;;
36408;11030;81632;CC;10/03/20;79;;;;;;
36409;11034;80308;CC;10/03/20;114;;;;;;
36410;11130;72922;CC;10/03/20;112;;;;;;
36411;11201;73409;CC;10/03/20;78;;;;;;
36412;11256;76992;CC;10/03/20;51;;;;;;
36413;11266;73312;CC;10/03/20;99;;;;;;
36414;11269;77279;CC;10/03/20;79;;;;;;
36415;11279;82032;CC;10/03/20;39;;;;;;
36416;11302;73283;CC;10/03/20;82;;;;;;
36417;11421;80970;CC;10/03/20;34;;;;;;
36418;11436;73950;CC;10/03/20;98;;;;;;
36419;11511;78910;CC;10/03/20;57;;;;;;
36420;11550;75930;CC;10/03/20;58;;;;;;
36421;11556;75613;CC;10/03/20;106;;;;;;
36422;10274;82044;CC;9/03/20;38;;;;;;
36423;10412;77805;CC;9/03/20;41;;;;;;
36424;10421;80427;CC;9/03/20;31;;;;;;
36425;10429;78113;CC;9/03/20;41;;;;;;
36426;10747;75686;CC;9/03/20;83;;;;;;
36427;10764;76726;CC;9/03/20;31;;;;;;
36428;10862;80174;CC;9/03/20;104;;;;;;
36429;10894;80390;CC;9/03/20;106;;;;;;
36430;10904;80232;CC;9/03/20;110;;;;;;
36431;11051;78945;CC;9/03/20;46;;;;;;
36432;11064;76337;CC;9/03/20;109;;;;;;
36433;11068;74569;CC;9/03/20;33;;;;;;
36434;11204;74219;CC;9/03/20;52;;;;;;
36435;11210;73581;CC;9/03/20;60;;;;;;
36436;11233;77695;CC;9/03/20;50;;;;;;
36437;11265;77765;CC;9/03/20;61;;;;;;
36438;11348;74822;CC;9/03/20;96;;;;;;
36439;11391;79430;CC;9/03/20;69;;;;;;
36440;11463;78175;CC;9/03/20;102;;;;;;
36441;11513;77904;CC;9/03/20;76;;;;;;
36442;11545;78062;CC;9/03/20;43;;;;;;
36443;10455;79094;CC;8/03/20;65;;;;;;
36444;10482;81371;CC;8/03/20;69;;;;;;
36445;10610;75476;CC;8/03/20;76;;;;;;
36446;10633;79274;CC;8/03/20;119;;;;;;
36447;10727;80267;CC;8/03/20;102;;;;;;
36448;10824;78727;CC;8/03/20;51;;;;;;
36449;10888;75086;CC;8/03/20;57;;;;;;
36450;10901;76779;CC;8/03/20;89;;;;;;
36451;10911;73210;CC;8/03/20;74;;;;;;
36452;10943;73935;CC;8/03/20;117;;;;;;
36453;10973;76581;CC;8/03/20;106;;;;;;
36454;11129;75297;CC;8/03/20;68;;;;;;
36455;11182;76575;CC;8/03/20;97;;;;;;
36456;11229;72189;CC;8/03/20;43;;;;;;
36457;11311;78312;TI;8/03/20;57;;;;;;
36458;11376;74175;CC;8/03/20;114;;;;;;
36459;11389;75322;CC;8/03/20;85;;;;;;
36460;11404;75126;CC;8/03/20;110;;;;;;
36461;11432;81780;CC;8/03/20;114;;;;;;
36462;11489;72130;CC;8/03/20;49;;;;;;
36463;11508;81898;CC;8/03/20;45;;;;;;
36464;10268;81312;CC;7/03/20;38;;;;;;
36465;10293;79255;CC;7/03/20;38;;;;;;
36466;10348;79805;CC;7/03/20;42;;;;;;
36467;10391;81101;CC;7/03/20;80;;;;;;
36468;10525;73163;CC;7/03/20;109;;;;;;
36469;10553;78507;CC;7/03/20;88;;;;;;
36470;10580;76026;CC;7/03/20;73;;;;;;
36471;10600;79552;CC;7/03/20;106;;;;;;
36472;10605;79771;CC;7/03/20;34;;;;;;
36473;10730;78460;TI;7/03/20;42;;;;;;
36474;10792;76263;CC;7/03/20;87;;;;;;
36475;10799;78239;CC;7/03/20;43;;;;;;
36476;10802;73765;CC;7/03/20;114;;;;;;
36477;11098;72381;CC;7/03/20;89;;;;;;
36478;11111;75853;CC;7/03/20;36;;;;;;
36479;11192;73351;CC;7/03/20;103;;;;;;
36480;11272;81599;CC;7/03/20;78;;;;;;
36481;11310;72290;CC;7/03/20;88;;;;;;
36482;11343;77630;CC;7/03/20;41;;;;;;
36483;11346;79703;CC;7/03/20;41;;;;;;
36484;11424;73326;CC;7/03/20;85;;;;;;
36485;11482;79307;CC;7/03/20;97;;;;;;
36486;11541;77027;CC;7/03/20;97;;;;;;
36487;10516;77900;CC;6/03/20;60;;;;;;
36488;10569;81080;CC;6/03/20;107;;;;;;
36489;10797;75311;CC;6/03/20;118;;;;;;
36490;10946;81145;CC;6/03/20;110;;;;;;
36491;10998;81363;CC;6/03/20;65;;;;;;
36492;11227;73647;CC;6/03/20;94;;;;;;
36493;11234;77227;CC;6/03/20;86;;;;;;
36494;11260;78766;CC;6/03/20;35;;;;;;
36495;11393;79047;CC;6/03/20;62;;;;;;
36496;10324;80913;CC;5/03/20;54;;;;;;
36497;10451;78649;CC;5/03/20;59;;;;;;
36498;10466;80573;CC;5/03/20;48;;;;;;
36499;10697;76729;CC;5/03/20;54;;;;;;
36500;10745;81164;CC;5/03/20;52;;;;;;
36501;10850;81338;CC;5/03/20;78;;;;;;
36502;10977;81936;CC;5/03/20;94;;;;;;
36503;10981;76009;CC;5/03/20;87;;;;;;
36504;11070;75820;CC;5/03/20;43;;;;;;
36505;11081;80009;CC;5/03/20;78;;;;;;
36506;11083;72169;CC;5/03/20;44;;;;;;
36507;11097;78706;TI;5/03/20;41;;;;;;
36508;11102;72379;CC;5/03/20;45;;;;;;
36509;11136;79303;CC;5/03/20;49;;;;;;
36510;11154;79633;CC;5/03/20;34;;;;;;
36511;11318;75610;CC;5/03/20;39;;;;;;
36512;11402;74840;CC;5/03/20;106;;;;;;
36513;11474;77672;CC;5/03/20;80;;;;;;
36514;10331;80589;CC;4/03/20;54;;;;;;
36515;10405;78518;CC;4/03/20;43;;;;;;
36516;10483;79754;CC;4/03/20;91;;;;;;
36517;10490;80600;CC;4/03/20;38;;;;;;
36518;10523;79554;CC;4/03/20;108;;;;;;
36519;10609;72522;CC;4/03/20;87;;;;;;
36520;10654;76409;CC;4/03/20;80;;;;;;
36521;10677;76740;CC;4/03/20;99;;;;;;
36522;10693;80034;CC;4/03/20;37;;;;;;
36523;10756;73863;TI;4/03/20;48;;;;;;
36524;10801;76393;CC;4/03/20;117;;;;;;
36525;10811;77511;CC;4/03/20;36;;;;;;
36526;10837;74799;CC;4/03/20;88;;;;;;
36527;10872;73800;CC;4/03/20;79;;;;;;
36528;10957;73491;CC;4/03/20;82;;;;;;
36529;11011;78455;CC;4/03/20;111;;;;;;
36530;11017;76299;CC;4/03/20;52;;;;;;
36531;11221;81365;CC;4/03/20;97;;;;;;
36532;11235;81441;CC;4/03/20;90;;;;;;
36533;11241;81331;CC;4/03/20;31;;;;;;
