IDALOJAMIENTO,DIRECCION,NUMHABITACION,TIPOHABITACION,TIPOOPHAB
4092,664 Bluestem Court,86831,Compartida,ViviendaUniv
4093,5831 Hollow Ridge Pass,029,Compartida,ViviendaUniv
4094,41 Elgar Place,3,Compartida,ViviendaUniv
4095,42231 Northview Lane,13238,Compartida,ViviendaUniv
4096,31854 Blaine Street,753,Compartida,ViviendaUniv
4097,96 Sunbrook Plaza,10893,Compartida,ViviendaUniv
4098,03764 Northview Trail,50939,Compartida,ViviendaUniv
4099,059 7th Way,6,Compartida,ViviendaUniv
4100,73 Birchwood Drive,98,Compartida,ViviendaUniv
4101,000 Myrtle Crossing,2,Compartida,ViviendaUniv
4102,000 Luster Plaza,023,Compartida,ViviendaUniv
4103,87710 Del Mar Lane,0,Compartida,ViviendaUniv
4104,30 Alpine Park,47,Compartida,ViviendaUniv
4105,6192 Anzinger Park,7,Compartida,ViviendaUniv
4106,803 Waxwing Court,9902,Compartida,ViviendaUniv
4107,0 Mosinee Avenue,91958,Compartida,ViviendaUniv
4108,1 Eagan Parkway,438,Compartida,ViviendaUniv
4109,14995 Express Street,787,Compartida,ViviendaUniv
4110,3 Forest Run Hill,64742,Compartida,ViviendaUniv
4111,75 Mccormick Street,22119,Compartida,ViviendaUniv
4112,79 Fremont Parkway,25,Compartida,ViviendaUniv
4113,7220 Heffernan Center,6425,Compartida,ViviendaUniv
4114,0782 Mayer Road,80,Compartida,ViviendaUniv
4115,53 Moose Avenue,7,Compartida,ViviendaUniv
4116,3150 Ronald Regan Lane,59697,Compartida,ViviendaUniv
4117,445 Johnson Park,33105,Compartida,ViviendaUniv
4118,09 Dayton Center,698,Compartida,ViviendaUniv
4119,8 Clove Avenue,6,Compartida,ViviendaUniv
4120,458 Tony Point,11215,Compartida,ViviendaUniv
4121,7192 Gale Avenue,7742,Compartida,ViviendaUniv
4122,3 Farwell Terrace,8369,Compartida,ViviendaUniv
4123,968 Grayhawk Drive,9037,Compartida,ViviendaUniv
4124,6405 Lake View Alley,72920,Compartida,ViviendaUniv
4125,548 Kensington Way,8118,Compartida,ViviendaUniv
4126,2828 Ohio Center,84166,Compartida,ViviendaUniv
4127,2571 Nancy Court,09,Compartida,ViviendaUniv
4128,96183 Clove Park,59049,Compartida,ViviendaUniv
4129,3266 Kedzie Plaza,50,Compartida,ViviendaUniv
4130,0 Fuller Junction,71,Compartida,ViviendaUniv
4131,65524 Montana Center,2,Compartida,ViviendaUniv
4132,3 Melrose Junction,6,Compartida,ViviendaUniv
4133,8 Vera Parkway,49267,Compartida,ViviendaUniv
4134,005 Basil Junction,65593,Compartida,ViviendaUniv
4135,655 Pleasure Point,9,Compartida,ViviendaUniv
4136,75154 Cascade Way,3,Compartida,ViviendaUniv
4137,96094 Armistice Terrace,94956,Compartida,ViviendaUniv
4138,22548 Columbus Hill,3702,Compartida,ViviendaUniv
4139,07999 Melrose Point,96377,Compartida,ViviendaUniv
4140,20 Crowley Place,72057,Compartida,ViviendaUniv
4141,744 Huxley Road,8,Compartida,ViviendaUniv
4142,162 Green Crossing,8608,Compartida,ViviendaUniv
4143,8 Dexter Avenue,737,Compartida,ViviendaUniv
4144,5701 Washington Pass,1,Compartida,ViviendaUniv
4145,48 Eliot Place,1,Compartida,ViviendaUniv
4146,7635 Ridge Oak Trail,3004,Compartida,ViviendaUniv
4147,7545 Florence Junction,281,Compartida,ViviendaUniv
4148,7 Graedel Point,22576,Compartida,ViviendaUniv
4149,184 Hoffman Hill,1,Compartida,ViviendaUniv
4150,5 East Crossing,807,Compartida,ViviendaUniv
4151,3 Golf View Plaza,56,Compartida,ViviendaUniv
4152,0 Fulton Hill,01,Compartida,ViviendaUniv
4153,3265 Graceland Junction,94853,Compartida,ViviendaUniv
4154,041 Prentice Junction,395,Compartida,ViviendaUniv
4155,873 Arizona Street,77,Compartida,ViviendaUniv
4156,17 Montana Plaza,651,Compartida,ViviendaUniv
4157,776 Express Center,963,Compartida,ViviendaUniv
4158,78531 Gale Way,2,Compartida,ViviendaUniv
4159,94947 Reinke Terrace,19100,Compartida,ViviendaUniv
4160,67878 Crownhardt Drive,8,Compartida,ViviendaUniv
4161,84495 Norway Maple Street,6919,Compartida,ViviendaUniv
4162,326 Pine View Road,91700,Compartida,ViviendaUniv
4163,920 Jenifer Way,56366,Compartida,ViviendaUniv
4164,32360 Dapin Terrace,6,Compartida,ViviendaUniv
4165,435 Fieldstone Parkway,8531,Compartida,ViviendaUniv
4166,55 Debra Road,6465,Compartida,ViviendaUniv
4167,81 Lyons Street,2788,Compartida,ViviendaUniv
4168,1038 Continental Trail,05,Compartida,ViviendaUniv
4169,5420 Ludington Lane,2664,Compartida,ViviendaUniv
4170,0150 Pepper Wood Court,4,Compartida,ViviendaUniv
4171,33581 Bobwhite Park,4,Compartida,ViviendaUniv
4172,5 American Center,877,Compartida,ViviendaUniv
4173,90741 Golf View Park,687,Compartida,ViviendaUniv
4174,444 Nancy Way,773,Compartida,ViviendaUniv
4175,3 Waxwing Avenue,52,Compartida,ViviendaUniv
4176,917 Linden Avenue,1494,Compartida,ViviendaUniv
4177,0 School Center,4,Compartida,ViviendaUniv
4178,7459 Oriole Park,08,Compartida,ViviendaUniv
4179,6 Division Way,81,Compartida,ViviendaUniv
4180,167 Anzinger Hill,6477,Compartida,ViviendaUniv
4181,51 Kim Avenue,3,Compartida,ViviendaUniv
4182,01 Clarendon Court,178,Compartida,ViviendaUniv
4183,2 Crest Line Terrace,11,Compartida,ViviendaUniv
4184,318 Chinook Parkway,670,Compartida,ViviendaUniv
4185,1638 Carey Plaza,68,Compartida,ViviendaUniv
4186,571 Di Loreto Alley,93,Compartida,ViviendaUniv
4187,4511 Leroy Avenue,547,Compartida,ViviendaUniv
4188,61570 Prairie Rose Alley,2892,Compartida,ViviendaUniv
4189,43941 Pennsylvania Drive,59416,Compartida,ViviendaUniv
4190,96 Rigney Pass,6218,Compartida,ViviendaUniv
4191,31109 Prairieview Parkway,3019,Compartida,ViviendaUniv
4192,5512 Schlimgen Crossing,4806,Compartida,ViviendaUniv
4193,216 Killdeer Street,28,Compartida,ViviendaUniv
4194,78 Steensland Center,887,Compartida,ViviendaUniv
4195,94 Meadow Valley Pass,53051,Compartida,ViviendaUniv
4196,35 Vera Court,82,Compartida,ViviendaUniv
4197,28265 Esker Avenue,88,Compartida,ViviendaUniv
4198,085 Bay Street,4,Compartida,ViviendaUniv
4199,552 Commercial Place,12984,Compartida,ViviendaUniv
4200,11 Rockefeller Drive,9,Compartida,ViviendaUniv
4201,10511 Elmside Road,90593,Compartida,ViviendaUniv
4202,38 Oak Valley Plaza,872,Compartida,ViviendaUniv
4203,73 Namekagon Point,22,Compartida,ViviendaUniv
4204,2927 Arapahoe Place,41,Compartida,ViviendaUniv
4205,0899 Cottonwood Parkway,8,Compartida,ViviendaUniv
4206,88 Manufacturers Plaza,30429,Compartida,ViviendaUniv
4207,8 Weeping Birch Alley,5714,Compartida,ViviendaUniv
4208,19 Center Junction,200,Compartida,ViviendaUniv
4209,9 Sundown Way,2026,Compartida,ViviendaUniv
4210,1 Kensington Avenue,9860,Compartida,ViviendaUniv
4211,5642 Debra Terrace,7886,Compartida,ViviendaUniv
4212,09 West Junction,88957,Compartida,ViviendaUniv
4213,821 3rd Court,4307,Compartida,ViviendaUniv
4214,51 Waubesa Alley,8752,Compartida,ViviendaUniv
4215,327 Michigan Drive,0907,Compartida,ViviendaUniv
4216,51817 Marcy Drive,94,Compartida,ViviendaUniv
4217,576 Colorado Court,59889,Compartida,ViviendaUniv
4218,906 Mesta Alley,6,Compartida,ViviendaUniv
4219,627 Knutson Center,49,Compartida,ViviendaUniv
4220,97402 Hanson Road,2801,Compartida,ViviendaUniv
4221,90 Northview Center,5429,Compartida,ViviendaUniv
4222,50 Grayhawk Parkway,5,Compartida,ViviendaUniv
4223,188 Fisk Point,9,Compartida,ViviendaUniv
4224,7256 Shoshone Street,9259,Compartida,ViviendaUniv
4225,21309 Harper Point,5571,Compartida,ViviendaUniv
4226,519 Loftsgordon Parkway,59,Compartida,ViviendaUniv
4227,29996 Mayfield Way,646,Compartida,ViviendaUniv
4228,5 Hansons Road,56557,Compartida,ViviendaUniv
4229,77291 Valley Edge Plaza,376,Compartida,ViviendaUniv
4230,406 Mallory Trail,7638,Compartida,ViviendaUniv
4231,35 Stephen Point,44,Compartida,ViviendaUniv
4232,7 Pond Hill,5,Compartida,ViviendaUniv
4233,622 Dakota Terrace,9539,Compartida,ViviendaUniv
4234,50839 Oak Valley Plaza,4,Compartida,ViviendaUniv
4235,2 Grover Center,85613,Compartida,ViviendaUniv
4236,242 Rieder Street,90749,Compartida,ViviendaUniv
4237,258 6th Street,421,Compartida,ViviendaUniv
4238,53101 Ryan Drive,986,Compartida,ViviendaUniv
4239,9 Elgar Park,309,Compartida,ViviendaUniv
4240,5459 Ryan Terrace,68,Compartida,ViviendaUniv
4241,2 Cottonwood Pass,807,Compartida,ViviendaUniv
4242,491 Scofield Plaza,208,Compartida,ViviendaUniv
4243,5 Westport Way,5133,Compartida,ViviendaUniv
4244,1603 Merry Road,081,Compartida,ViviendaUniv
4245,8 Cascade Terrace,17,Compartida,ViviendaUniv
4246,37613 Laurel Place,8,Compartida,ViviendaUniv
4247,36 Maryland Drive,4,Compartida,ViviendaUniv
4248,975 Waxwing Terrace,96,Compartida,ViviendaUniv
4249,7 Crescent Oaks Terrace,9,Compartida,ViviendaUniv
4250,87 Hallows Alley,145,Compartida,ViviendaUniv
4251,4692 Bluejay Point,09,Compartida,ViviendaUniv
4252,332 Colorado Plaza,267,Compartida,ViviendaUniv
4253,7 Daystar Junction,042,Compartida,ViviendaUniv
4254,7376 Arapahoe Point,45737,Compartida,ViviendaUniv
4255,9 Hazelcrest Alley,26775,Compartida,ViviendaUniv
4256,3 Dottie Park,5,Compartida,ViviendaUniv
4257,6127 Elka Alley,9687,Compartida,ViviendaUniv
4258,2 Forest Hill,09792,Compartida,ViviendaUniv
4259,0490 Sommers Road,77585,Compartida,ViviendaUniv
4260,45 Hudson Crossing,79874,Compartida,ViviendaUniv
4261,5 East Parkway,6,Compartida,ViviendaUniv
4262,0 Lerdahl Terrace,88,Compartida,ViviendaUniv
4263,9 Mcbride Way,57380,Compartida,ViviendaUniv
4264,917 North Plaza,78,Compartida,ViviendaUniv
4265,02086 Stang Point,6799,Compartida,ViviendaUniv
4266,1416 American Place,32,Compartida,ViviendaUniv
4267,050 Holy Cross Drive,6,Compartida,ViviendaUniv
4268,3 Karstens Street,78289,Compartida,ViviendaUniv
4269,86 Mccormick Pass,5980,Compartida,ViviendaUniv
4270,2807 Crowley Street,79,Compartida,ViviendaUniv
4271,74 Springs Street,051,Compartida,ViviendaUniv
4272,4694 Thackeray Alley,36924,Compartida,ViviendaUniv
4273,5734 Tennessee Road,72189,Compartida,ViviendaUniv
4274,428 Loftsgordon Park,3307,Compartida,ViviendaUniv
4275,011 Corscot Parkway,78230,Compartida,ViviendaUniv
4276,41555 Moland Street,8071,Compartida,ViviendaUniv
4277,3139 Shopko Plaza,6731,Compartida,ViviendaUniv
4278,29 Scott Hill,95022,Compartida,ViviendaUniv
4279,092 Victoria Drive,50,Compartida,ViviendaUniv
4280,2778 Carpenter Junction,92179,Compartida,ViviendaUniv
4281,5167 Aberg Trail,09,Compartida,ViviendaUniv
4282,7 Messerschmidt Lane,907,Compartida,ViviendaUniv
4283,99 Gale Place,8,Compartida,ViviendaUniv
4284,4433 Mesta Road,918,Compartida,ViviendaUniv
4285,46 Westport Hill,20,Compartida,ViviendaUniv
4286,94233 Evergreen Road,84908,Compartida,ViviendaUniv
4287,1 Carioca Terrace,59823,Compartida,ViviendaUniv
4288,83661 Evergreen Junction,59,Compartida,ViviendaUniv
4289,054 Montana Place,79,Compartida,ViviendaUniv
4290,565 Hermina Parkway,8207,Compartida,ViviendaUniv
4291,3952 Mockingbird Trail,7916,Compartida,ViviendaUniv
4292,3 Waywood Parkway,193,Compartida,ViviendaUniv
4293,20758 Orin Terrace,99982,Compartida,ViviendaUniv
4294,7704 Union Alley,96060,Compartida,ViviendaUniv
4295,648 Miller Trail,26,Compartida,ViviendaUniv
4296,3432 Westridge Way,58251,Compartida,ViviendaUniv
4297,305 Morrow Lane,7,Compartida,ViviendaUniv
4298,74 Dayton Street,88,Compartida,ViviendaUniv
4299,92819 Mayer Place,2,Compartida,ViviendaUniv
4300,91538 Vahlen Hill,0,Compartida,ViviendaUniv
4301,9870 Springview Pass,8534,Compartida,ViviendaUniv
4302,07832 Rieder Drive,0566,Compartida,ViviendaUniv
4303,6 Grover Terrace,18842,Compartida,ViviendaUniv
4304,2 Spenser Center,84723,Compartida,ViviendaUniv
4305,6 Novick Drive,8011,Compartida,ViviendaUniv
4306,3673 Rusk Avenue,8,Compartida,ViviendaUniv
4307,39933 American Ash Crossing,6,Compartida,ViviendaUniv
4308,98 Starling Park,02004,Compartida,ViviendaUniv
4309,629 Westridge Circle,1,Compartida,ViviendaUniv
4310,33 Waywood Park,523,Compartida,ViviendaUniv
4311,771 Butterfield Street,69992,Compartida,ViviendaUniv
4312,0270 Karstens Way,132,Compartida,ViviendaUniv
4313,410 7th Drive,4,Compartida,ViviendaUniv
4314,7 Division Parkway,2,Compartida,ViviendaUniv
4315,3 Center Point,8223,Compartida,ViviendaUniv
4316,12 Gina Avenue,67127,Compartida,ViviendaUniv
4317,1 Mayer Crossing,62455,Compartida,ViviendaUniv
4318,3801 Clove Hill,81,Compartida,ViviendaUniv
4319,59581 Del Mar Court,160,Compartida,ViviendaUniv
4320,482 Coolidge Trail,0,Compartida,ViviendaUniv
4321,490 Crownhardt Junction,6,Compartida,ViviendaUniv
4322,79935 Westend Parkway,01448,Compartida,ViviendaUniv
4323,7142 Golf Course Circle,23031,Compartida,ViviendaUniv
4324,5735 Autumn Leaf Trail,43,Compartida,ViviendaUniv
4325,00010 Corry Drive,197,Compartida,ViviendaUniv
4326,07 Mallard Drive,3,Compartida,ViviendaUniv
4327,283 Debs Way,9,Compartida,ViviendaUniv
4328,5 Boyd Plaza,0001,Compartida,ViviendaUniv
4329,4933 Oak Crossing,8,Compartida,ViviendaUniv
4330,607 Memorial Road,9,Compartida,ViviendaUniv
4331,5883 Columbus Street,656,Compartida,ViviendaUniv
4332,93 Springview Pass,83,Compartida,ViviendaUniv
4333,35 Hooker Place,6515,Compartida,ViviendaUniv
4334,47443 Mockingbird Plaza,12588,Compartida,ViviendaUniv
4335,4 Judy Pass,2169,Compartida,ViviendaUniv
4336,56735 Red Cloud Junction,08,Compartida,ViviendaUniv
4337,322 Hanover Junction,18585,Compartida,ViviendaUniv
4338,8877 Calypso Way,4,Compartida,ViviendaUniv
4339,6 Lotheville Terrace,3526,Compartida,ViviendaUniv
4340,91 Nova Road,6,Compartida,ViviendaUniv
4341,822 Spaight Alley,74,Compartida,ViviendaUniv
4342,3044 Harbort Avenue,1943,Compartida,ViviendaUniv
4343,025 Evergreen Road,953,Compartida,ViviendaUniv
4344,1 Memorial Hill,4,Compartida,ViviendaUniv
4345,9264 Onsgard Pass,826,Compartida,ViviendaUniv
4346,8715 Scoville Park,1,Compartida,ViviendaUniv
4347,92351 Spaight Court,84,Compartida,ViviendaUniv
4348,1137 Petterle Alley,7237,Compartida,ViviendaUniv
4349,26 Weeping Birch Trail,4059,Compartida,ViviendaUniv
4350,6604 Manitowish Place,0,Compartida,ViviendaUniv
4351,5 Waubesa Avenue,814,Compartida,ViviendaUniv
4352,51 Arkansas Junction,538,Compartida,ViviendaUniv
4353,469 Springs Avenue,28746,Compartida,ViviendaUniv
4354,4763 Stuart Crossing,11533,Compartida,ViviendaUniv
4355,7843 Northfield Road,4096,Compartida,ViviendaUniv
4356,13 Carberry Crossing,47693,Compartida,ViviendaUniv
4357,268 Maywood Pass,84297,Compartida,ViviendaUniv
4358,4006 Mallard Court,65911,Compartida,ViviendaUniv
4359,30254 Summer Ridge Trail,51,Compartida,ViviendaUniv
4360,98795 Kensington Center,328,Compartida,ViviendaUniv
4361,6 Nancy Place,002,Compartida,ViviendaUniv
4362,6 Stoughton Point,33551,Compartida,ViviendaUniv
4363,37924 Bultman Crossing,59495,Compartida,ViviendaUniv
4364,6 Dixon Court,31,Compartida,ViviendaUniv
4365,03402 Moland Way,5,Compartida,ViviendaUniv
4366,56545 Hanson Road,0,Compartida,ViviendaUniv
4367,7534 Oak Valley Road,8,Compartida,ViviendaUniv
4368,0166 Myrtle Drive,6658,Compartida,ViviendaUniv
4369,41 Lawn Circle,70,Compartida,ViviendaUniv
4370,300 Express Parkway,1,Compartida,ViviendaUniv
4371,49 Huxley Park,8572,Compartida,ViviendaUniv
4372,37564 Fordem Avenue,5419,Compartida,ViviendaUniv
4373,10 Merrick Drive,834,Compartida,ViviendaUniv
4374,83000 Waywood Parkway,77,Compartida,ViviendaUniv
4375,519 Warbler Circle,84,Compartida,ViviendaUniv
4376,33 Barnett Street,569,Compartida,ViviendaUniv
4377,2 4th Center,46564,Compartida,ViviendaUniv
4378,6 Portage Pass,20706,Compartida,ViviendaUniv
4379,2102 Dovetail Street,2896,Compartida,ViviendaUniv
4380,6340 Buena Vista Lane,2,Compartida,ViviendaUniv
4381,17 Vernon Hill,4,Compartida,ViviendaUniv
4382,04795 Cascade Drive,6995,Compartida,ViviendaUniv
4383,66 Del Sol Alley,8,Compartida,ViviendaUniv
4384,7208 Evergreen Parkway,37366,Compartida,ViviendaUniv
4385,53 Clyde Gallagher Drive,889,Compartida,ViviendaUniv
4386,50665 Grayhawk Center,04886,Compartida,ViviendaUniv
4387,314 Forster Road,328,Compartida,ViviendaUniv
4388,09404 Veith Court,7865,Compartida,ViviendaUniv
4389,9897 Rieder Crossing,5538,Compartida,ViviendaUniv
4390,2 Eagle Crest Place,8,Compartida,ViviendaUniv
4391,19576 Briar Crest Hill,9512,Compartida,ViviendaUniv
4392,16556 Springs Terrace,94,Compartida,ViviendaUniv
4393,6 Warbler Street,67366,Compartida,ViviendaUniv
4394,36 Nevada Pass,988,Compartida,ViviendaUniv
4395,5175 Jenifer Pass,9189,Compartida,ViviendaUniv
4396,030 Sutteridge Point,49,Compartida,ViviendaUniv
4397,2 Larry Pass,8142,Compartida,ViviendaUniv
4398,723 Manufacturers Lane,1,Compartida,ViviendaUniv
4399,3587 Tennyson Hill,21549,Compartida,ViviendaUniv
4400,95 Cottonwood Lane,3765,Compartida,ViviendaUniv
4401,94 Forest Run Drive,51786,Compartida,ViviendaUniv
4402,623 Portage Terrace,8651,Compartida,ViviendaUniv
4403,822 Boyd Point,179,Compartida,ViviendaUniv
4404,9 Sunfield Junction,0556,Compartida,ViviendaUniv
4405,9 Lillian Plaza,89,Compartida,ViviendaUniv
4406,3 Main Avenue,11,Compartida,ViviendaUniv
4407,73228 Northfield Parkway,0012,Compartida,ViviendaUniv
4408,3 Hooker Point,3311,Compartida,ViviendaUniv
4409,4760 Parkside Center,85,Compartida,ViviendaUniv
4410,339 Talmadge Crossing,8,Compartida,ViviendaUniv
4411,8 Dixon Alley,155,Compartida,ViviendaUniv
4412,66 Walton Point,00774,Compartida,ViviendaUniv
4413,46 Cordelia Plaza,3,Compartida,ViviendaUniv
4414,59100 Oak Valley Court,611,Compartida,ViviendaUniv
4415,47472 Tennyson Lane,89,Compartida,ViviendaUniv
4416,7 Moland Park,0,Compartida,ViviendaUniv
4417,0 Grim Parkway,0,Compartida,ViviendaUniv
4418,8 Sullivan Point,38,Compartida,ViviendaUniv
4419,5 Helena Crossing,35,Compartida,ViviendaUniv
4420,894 Dixon Drive,9045,Compartida,ViviendaUniv
4421,45 Blue Bill Park Crossing,0296,Compartida,ViviendaUniv
4422,99872 Rieder Hill,8,Compartida,ViviendaUniv
4423,607 Sutteridge Plaza,7148,Compartida,ViviendaUniv
4424,7954 Havey Road,28480,Compartida,ViviendaUniv
4425,200 Melrose Lane,3864,Compartida,ViviendaUniv
4426,2 Northfield Hill,50200,Compartida,ViviendaUniv
4427,60 Kenwood Point,48,Compartida,ViviendaUniv
4428,341 Burning Wood Avenue,75792,Compartida,ViviendaUniv
4429,635 Southridge Street,7,Compartida,ViviendaUniv
4430,50 Vermont Avenue,2425,Compartida,ViviendaUniv
4431,796 Milwaukee Avenue,675,Compartida,ViviendaUniv
4432,561 Granby Terrace,59,Compartida,ViviendaUniv
4433,273 Corry Parkway,01,Compartida,ViviendaUniv
4434,3335 Gerald Place,584,Compartida,ViviendaUniv
4435,79 8th Pass,378,Compartida,ViviendaUniv
4436,6836 Anderson Trail,4613,Compartida,ViviendaUniv
4437,0 Troy Center,09919,Compartida,ViviendaUniv
4438,0083 Comanche Road,1577,Compartida,ViviendaUniv
4439,7 Superior Trail,3806,Compartida,ViviendaUniv
4440,63 Di Loreto Hill,54982,Compartida,ViviendaUniv
4441,4 Clarendon Circle,5561,Compartida,ViviendaUniv
4442,9357 Transport Center,50,Compartida,ViviendaUniv
4443,80387 Charing Cross Terrace,1,Compartida,ViviendaUniv
4444,71422 Chive Drive,43,Compartida,ViviendaUniv
4445,7 Cambridge Avenue,6,Compartida,ViviendaUniv
4446,097 Sommers Alley,210,Compartida,ViviendaUniv
4447,36 Roxbury Way,1649,Compartida,ViviendaUniv
4448,72 Anthes Terrace,7869,Compartida,ViviendaUniv
4449,8 Esch Crossing,916,Compartida,ViviendaUniv
4450,875 Nelson Terrace,6,Compartida,ViviendaUniv
4451,540 Sunnyside Street,584,Compartida,ViviendaUniv
4452,3980 Shelley Avenue,4,Compartida,ViviendaUniv
4453,8 Mallard Terrace,0542,Compartida,ViviendaUniv
4454,0 Talisman Drive,9903,Compartida,ViviendaUniv
4455,56004 Tony Plaza,9,Compartida,ViviendaUniv
4456,882 Hollow Ridge Trail,1,Compartida,ViviendaUniv
4457,645 Monica Circle,163,Compartida,ViviendaUniv
4458,86 Fair Oaks Circle,89,Compartida,ViviendaUniv
4459,562 Kensington Place,23,Compartida,ViviendaUniv
4460,793 Raven Street,17,Compartida,ViviendaUniv
4461,88186 Cardinal Drive,1585,Compartida,ViviendaUniv
4462,199 Transport Road,94,Compartida,ViviendaUniv
4463,71 Hudson Point,007,Compartida,ViviendaUniv
4464,679 Hallows Lane,207,Compartida,ViviendaUniv
4465,9 Swallow Road,49445,Compartida,ViviendaUniv
4466,9318 Rieder Plaza,9,Compartida,ViviendaUniv
4467,75 Maple Place,8,Compartida,ViviendaUniv
4468,36 Bunting Circle,769,Compartida,ViviendaUniv
4469,53 Randy Crossing,8,Compartida,ViviendaUniv
4470,29002 South Terrace,16322,Compartida,ViviendaUniv
4471,14 Thompson Trail,9599,Compartida,ViviendaUniv
4472,9 Holmberg Drive,8440,Compartida,ViviendaUniv
4473,9347 Golf Hill,037,Compartida,ViviendaUniv
4474,5 Barby Avenue,05561,Compartida,ViviendaUniv
4475,17860 Forest Point,5,Compartida,ViviendaUniv
4476,81 Tomscot Junction,93,Compartida,ViviendaUniv
4477,2 Rusk Circle,633,Compartida,ViviendaUniv
4478,04 Dayton Center,158,Compartida,ViviendaUniv
4479,9109 Stoughton Crossing,2199,Compartida,ViviendaUniv
4480,38936 Knutson Junction,2206,Compartida,ViviendaUniv
4481,440 Dapin Junction,77,Compartida,ViviendaUniv
4482,1 Grasskamp Park,37,Compartida,ViviendaUniv
4483,063 Prairieview Alley,3,Compartida,ViviendaUniv
4484,0 Dayton Court,31926,Compartida,ViviendaUniv
4485,9746 Esch Junction,897,Compartida,ViviendaUniv
4486,01582 Lerdahl Junction,6,Compartida,ViviendaUniv
4487,7827 Glendale Trail,9,Compartida,ViviendaUniv
4488,869 Memorial Pass,21557,Compartida,ViviendaUniv
4489,49908 American Terrace,3,Compartida,ViviendaUniv
4490,2715 Weeping Birch Plaza,0,Compartida,ViviendaUniv
4491,0532 Jana Alley,33,Compartida,ViviendaUniv
4492,89791 Sherman Alley,99639,Compartida,ViviendaUniv
4493,9 Anniversary Drive,0,Compartida,ViviendaUniv
4494,07 Alpine Alley,2212,Compartida,ViviendaUniv
4495,0207 Briar Crest Avenue,30162,Compartida,ViviendaUniv
4496,1111 Sugar Terrace,264,Compartida,ViviendaUniv
4497,92911 Ryan Court,16,Compartida,ViviendaUniv
4498,68696 Del Sol Terrace,740,Compartida,ViviendaUniv
4499,574 Claremont Pass,88181,Compartida,ViviendaUniv
4500,2229 Fairfield Way,00,Compartida,ViviendaUniv
4501,6008 Springview Pass,4,Compartida,ViviendaUniv
4502,6592 Raven Crossing,33,Compartida,ViviendaUniv
4503,97168 Holy Cross Park,0342,Compartida,ViviendaUniv
4504,11963 Butternut Junction,86,Compartida,ViviendaUniv
4505,387 Memorial Park,25546,Compartida,ViviendaUniv
4506,80 Monica Court,0192,Compartida,ViviendaUniv
4507,50 Sherman Drive,848,Compartida,ViviendaUniv
4508,7520 Lakewood Way,55778,Compartida,ViviendaUniv
4509,6799 Goodland Crossing,59308,Compartida,ViviendaUniv
4510,0 Sunfield Alley,904,Compartida,ViviendaUniv
4511,8664 Forster Hill,9788,Compartida,ViviendaUniv
4512,45908 Victoria Junction,78,Compartida,ViviendaUniv
4513,7 Hooker Park,678,Compartida,ViviendaUniv
4514,97 Sycamore Plaza,018,Compartida,ViviendaUniv
4515,19522 John Wall Circle,8,Compartida,ViviendaUniv
4516,84 Old Shore Center,1,Compartida,ViviendaUniv
4517,852 Northport Point,2047,Compartida,ViviendaUniv
4518,87301 Crowley Drive,00483,Compartida,ViviendaUniv
4519,56 Harbort Hill,24,Compartida,ViviendaUniv
4520,12 Calypso Crossing,29283,Compartida,ViviendaUniv
4521,3376 Onsgard Center,871,Compartida,ViviendaUniv
4522,25 Darwin Terrace,2,Compartida,ViviendaUniv
4523,57164 Darwin Crossing,6,Compartida,ViviendaUniv
4524,953 Golf Course Way,4,Compartida,ViviendaUniv
4525,2037 Summerview Junction,42238,Compartida,ViviendaUniv
4526,8351 Straubel Hill,79135,Compartida,ViviendaUniv
4527,8 Surrey Parkway,51,Compartida,ViviendaUniv
4528,468 Buhler Junction,74,Compartida,ViviendaUniv
4529,99 Grasskamp Circle,28,Compartida,ViviendaUniv
4530,4062 Old Shore Lane,9,Compartida,ViviendaUniv
4531,45688 Prentice Hill,35,Compartida,ViviendaUniv
4532,79 Manufacturers Point,7,Compartida,ViviendaUniv
4533,32 Chive Terrace,0,Compartida,ViviendaUniv
4534,70679 Oak Valley Place,54,Compartida,ViviendaUniv
4535,29635 Rigney Pass,77,Compartida,ViviendaUniv
4536,780 Fulton Parkway,644,Compartida,ViviendaUniv
4537,30 Cody Parkway,7478,Compartida,ViviendaUniv
4538,92 Ronald Regan Circle,794,Compartida,ViviendaUniv
4539,3313 Katie Circle,9154,Compartida,ViviendaUniv
4540,7336 American Center,99,Compartida,ViviendaUniv
4541,01 Golf Pass,519,Compartida,ViviendaUniv
4542,6985 Hallows Place,806,Compartida,ViviendaUniv
4543,377 Dayton Hill,78,Compartida,ViviendaUniv
4544,648 Sugar Avenue,86425,Compartida,ViviendaUniv
4545,47891 Fallview Circle,99,Compartida,ViviendaUniv
4546,7891 Jenifer Street,4,Compartida,ViviendaUniv
4547,7590 South Road,7,Compartida,ViviendaUniv
4548,63557 Mitchell Drive,90900,Compartida,ViviendaUniv
4549,41 Burning Wood Terrace,6,Compartida,ViviendaUniv
4550,97 Northfield Circle,04,Compartida,ViviendaUniv
4551,46856 Tomscot Park,560,Compartida,ViviendaUniv
4552,7164 Mosinee Center,8325,Compartida,ViviendaUniv
4553,08539 Hazelcrest Way,43697,Compartida,ViviendaUniv
4554,42106 Iowa Place,29871,Compartida,ViviendaUniv
4555,79239 Clove Court,7301,Compartida,ViviendaUniv
4556,6 Quincy Avenue,782,Compartida,ViviendaUniv
4557,3005 Service Trail,37053,Compartida,ViviendaUniv
